level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	19	1	1	1	885	234	3	15	39.689095	1
5	1	19	1	1	2	930	210	21	36	7.622284	二
2	1	20	0	0	0	972	219	30	9	-1	
3	1	20	1	0	0	972	219	30	9	-1	
4	1	20	1	1	0	972	219	30	9	-1	
5	1	20	1	1	1	972	219	30	9	0.000000	人
2	1	21	0	0	0	1026	207	84	15	-1	
3	1	21	1	0	0	1026	207	84	15	-1	
4	1	21	1	1	0	1026	207	84	15	-1	
5	1	21	1	1	1	1026	207	84	15	0.000000	中
2	1	22	0	0	0	3120	195	120	42	-1	
3	1	22	1	0	0	3120	195	120	42	-1	
4	1	22	1	1	0	3120	195	120	42	-1	
5	1	22	1	1	1	3120	195	120	42	0.000000	嗡
5	1	22	1	1	2	3179	174	35	68	0.000000	丁
5	1	22	1	1	3	3230	174	10	68	40.455971	!
2	1	23	0	0	0	447	240	264	69	-1	
3	1	23	1	0	0	447	240	264	69	-1	
4	1	23	1	1	0	447	240	264	69	-1	
5	1	23	1	1	1	447	240	129	69	10.518585	se
5	1	23	1	1	2	620	251	20	39	81.728767	「
5	1	23	1	1	3	639	255	21	30	65.278915	一
5	1	23	1	1	4	696	261	15	9	0.000000	還
2	1	24	0	0	0	2988	297	39	12	-1	
3	1	24	1	0	0	2988	297	39	12	-1	
4	1	24	1	1	0	2988	297	39	12	-1	
5	1	24	1	1	1	2988	297	39	12	46.694405	上
2	1	25	0	0	0	3042	291	198	9	-1	
3	1	25	1	0	0	3042	291	198	9	-1	
4	1	25	1	1	0	3042	291	198	9	-1	
5	1	25	1	1	1	3042	294	12	6	0.000000	上
5	1	25	1	1	2	3080	291	1	6	0.000000	革
5	1	25	1	1	3	3144	294	12	6	5.201797	還
5	1	25	1	1	4	3168	294	12	6	0.000000	呈
5	1	25	1	1	5	3192	291	48	9	0.000000	和
2	1	26	0	0	0	3111	252	78	18	-1	
3	1	26	1	0	0	3111	252	78	18	-1	
4	1	26	1	1	0	3111	252	78	18	-1	
5	1	26	1	1	1	3111	252	12	15	51.375771	和
5	1	26	1	1	2	3147	255	42	15	32.758392	了
5	1	26	1	1	3	3171	248	22	32	0.000000	轉
2	1	27	0	0	0	3	342	186	21	-1	
3	1	27	1	0	0	3	342	186	21	-1	
4	1	27	1	1	0	3	342	186	21	-1	
5	1	27	1	1	1	3	342	186	21	21.443840	加
2	1	28	0	0	0	237	336	105	12	-1	
3	1	28	1	0	0	237	336	105	12	-1	
4	1	28	1	1	0	237	336	105	12	-1	
5	1	28	1	1	1	237	336	45	9	0.000000	汪
5	1	28	1	1	2	311	336	31	12	10.414894	人
2	1	29	0	0	0	393	342	84	9	-1	
3	1	29	1	0	0	393	342	84	9	-1	
4	1	29	1	1	0	393	342	84	9	-1	
5	1	29	1	1	1	393	342	18	9	65.196510	上
5	1	29	1	1	2	423	342	10	6	0.000000	讓
5	1	29	1	1	3	456	342	21	9	0.000000	呈
2	1	30	0	0	0	1473	306	120	33	-1	
3	1	30	1	0	0	1473	306	120	33	-1	
4	1	30	1	1	0	1473	306	120	33	-1	
5	1	30	1	1	1	1469	302	34	52	1.254532	[-
5	1	30	1	1	2	1504	302	24	52	0.000000	劑
5	1	30	1	1	3	1550	306	1	33	0.000000	有
5	1	30	1	1	4	1573	312	20	21	0.000000	3
2	1	31	0	0	0	2025	225	261	132	-1	
3	1	31	1	0	0	2025	225	261	132	-1	
4	1	31	1	1	0	2025	225	261	132	-1	
5	1	31	1	1	1	2025	225	261	132	1.718376	4
2	1	32	0	0	0	2904	270	72	60	-1	
3	1	32	1	0	0	2904	270	72	60	-1	
4	1	32	1	1	0	2904	270	72	60	-1	
5	1	32	1	1	1	2904	270	72	60	15.046089	1
2	1	33	0	0	0	3084	318	57	18	-1	
3	1	33	1	0	0	3084	318	57	18	-1	
4	1	33	1	1	0	3084	318	57	18	-1	
5	1	33	1	1	1	3084	318	57	18	0.000000	下
2	1	34	0	0	0	699	393	210	24	-1	
3	1	34	1	0	0	699	393	210	24	-1	
4	1	34	1	1	0	699	393	210	24	-1	
5	1	34	1	1	1	699	393	210	24	14.774513	還
2	1	35	0	0	0	924	417	345	18	-1	
3	1	35	1	0	0	924	417	345	18	-1	
4	1	35	1	1	0	924	417	345	18	-1	
5	1	35	1	1	1	924	417	18	18	22.817146	品
5	1	35	1	1	2	957	423	17	6	0.000000	襄
5	1	35	1	1	3	973	406	18	33	0.000000	計
2	1	36	0	0	0	1887	342	90	66	-1	
3	1	36	1	0	0	1887	342	90	66	-1	
4	1	36	1	1	0	1887	342	90	66	-1	
5	1	36	1	1	1	1887	342	90	66	0.000000	中
2	1	37	0	0	0	96	426	48	18	-1	
3	1	37	1	0	0	96	426	48	18	-1	
4	1	37	1	1	0	96	426	48	18	-1	
5	1	37	1	1	1	96	426	48	18	24.983734	還
2	1	38	0	0	0	246	428	219	52	-1	
3	1	38	1	0	0	246	428	219	52	-1	
4	1	38	1	1	0	246	428	219	52	-1	
5	1	38	1	1	1	246	441	18	12	14.922653	三
5	1	38	1	1	2	311	428	49	47	51.272125	[ir
5	1	38	1	1	3	384	432	81	48	0.000000	踢
2	1	39	0	0	0	1305	432	63	9	-1	
3	1	39	1	0	0	1305	432	63	9	-1	
4	1	39	1	1	0	1305	432	63	9	-1	
5	1	39	1	1	1	1305	432	3	6	0.000000	[
5	1	39	1	1	2	1343	432	25	9	0.000000	半
2	1	40	0	0	0	1383	435	39	15	-1	
3	1	40	1	0	0	1383	435	39	15	-1	
4	1	40	1	1	0	1383	435	39	15	-1	
5	1	40	1	1	1	1383	435	39	15	21.132973	下
2	1	41	0	0	0	2487	393	159	48	-1	
3	1	41	1	0	0	2487	393	159	48	-1	
4	1	41	1	1	0	2487	393	159	48	-1	
5	1	41	1	1	1	2487	408	36	33	27.516823	字
5	1	41	1	1	2	2568	393	78	45	13.626549	中
2	1	42	0	0	0	648	498	101	33	-1	
3	1	42	1	0	0	648	486	222	51	-1	
4	1	42	1	1	0	648	498	101	33	-1	
5	1	42	1	1	1	648	510	12	21	47.034439	同
5	1	42	1	1	2	690	498	24	27	0.000000	廁
5	1	42	1	1	3	730	498	19	24	0.000000	W
2	1	43	0	0	0	1047	465	69	42	-1	
3	1	43	1	0	0	1047	465	69	42	-1	
4	1	43	1	1	0	1047	465	69	42	-1	
5	1	43	1	1	1	1047	465	69	42	0.000000	(teA
2	1	44	0	0	0	1977	423	231	99	-1	
3	1	44	1	0	0	1977	423	231	99	-1	
4	1	44	1	1	0	1977	423	231	99	-1	
5	1	44	1	1	1	1977	423	231	99	0.000000	(二
2	1	45	0	0	0	2103	507	36	42	-1	
3	1	45	1	0	0	2103	507	36	42	-1	
4	1	45	1	1	0	2103	507	36	42	-1	
5	1	45	1	1	1	2103	507	36	42	23.958755	tw
2	1	46	0	0	0	2310	390	174	153	-1	
3	1	46	1	0	0	2310	390	174	153	-1	
4	1	46	1	1	0	2310	390	174	153	-1	
5	1	46	1	1	1	2310	390	84	141	0.000000	贍
5	1	46	1	1	2	2409	411	75	132	0.000000	噴
2	1	47	0	0	0	2484	531	15	9	-1	
3	1	47	1	0	0	2418	528	81	12	-1	
4	1	47	1	1	0	2484	531	15	9	-1	
5	1	47	1	1	1	2484	531	15	9	35.902298	上
2	1	48	0	0	0	2547	519	48	12	-1	
3	1	48	1	0	0	2547	519	48	12	-1	
4	1	48	1	1	0	2547	519	48	12	-1	
5	1	48	1	1	1	2547	519	18	12	29.511215	二
5	1	48	1	1	2	2580	522	15	6	0.000000	全
2	1	49	0	0	0	3219	516	21	18	-1	
3	1	49	1	0	0	3219	516	21	18	-1	
4	1	49	1	1	0	3219	516	21	18	-1	
5	1	49	1	1	1	3219	516	21	18	12.999733	[站
2	1	50	0	0	0	3	534	330	60	-1	
3	1	50	1	0	0	3	534	330	60	-1	
4	1	50	1	1	0	3	534	330	60	-1	
5	1	50	1	1	1	3	534	225	36	0.000000	台
5	1	50	1	1	2	270	558	63	36	0.000000	古人
2	1	51	0	0	0	903	594	111	9	-1	
3	1	51	1	0	0	903	594	111	9	-1	
4	1	51	1	1	0	903	594	111	9	-1	
5	1	51	1	1	1	903	594	111	9	0.000000	一
5	1	51	1	1	2	997	581	9	28	50.483593	二
5	1	51	1	1	3	1005	581	13	28	51.731018	本
2	1	52	0	0	0	1152	594	75	12	-1	
3	1	52	1	0	0	1152	594	75	12	-1	
4	1	52	1	1	0	1152	594	75	12	-1	
5	1	52	1	1	1	1152	594	75	12	0.000000	F
2	1	53	0	0	0	1167	546	84	30	-1	
3	1	53	1	0	0	1167	546	84	30	-1	
4	1	53	1	1	0	1167	546	84	30	-1	
5	1	53	1	1	1	1167	546	84	30	0.000000	隱
5	1	53	1	1	2	1208	542	24	48	9.812912	戰
5	1	53	1	1	3	1232	542	21	48	64.555595	4
2	1	54	0	0	0	1311	516	129	69	-1	
3	1	54	1	0	0	1311	516	129	69	-1	
4	1	54	1	1	0	1311	516	129	69	-1	
5	1	54	1	1	1	1311	516	60	66	17.578522	化
5	1	54	1	1	2	1419	573	21	12	77.956329	,
2	1	55	0	0	0	1410	540	249	66	-1	
3	1	55	1	0	0	1410	540	249	66	-1	
4	1	55	1	1	0	1410	540	249	66	-1	
5	1	55	1	1	1	1410	540	249	66	22.076370	衛二
2	1	56	0	0	0	273	624	15	15	-1	
3	1	56	1	0	0	273	621	126	51	-1	
4	1	56	1	1	0	273	624	15	15	-1	
5	1	56	1	1	1	273	624	15	15	0.000000	品
2	1	57	0	0	0	1101	627	69	24	-1	
3	1	57	1	0	0	1101	627	69	24	-1	
4	1	57	1	1	0	1101	627	69	24	-1	
5	1	57	1	1	1	1097	623	35	35	27.663849	|
5	1	57	1	1	2	1132	627	38	24	39.138382	一
2	1	58	0	0	0	1695	498	105	129	-1	
3	1	58	1	0	0	1695	498	105	129	-1	
4	1	58	1	1	0	1695	498	105	129	-1	
5	1	58	1	1	1	1695	498	105	129	15.975769	中
2	1	59	0	0	0	2283	570	63	69	-1	
3	1	59	1	0	0	2283	570	63	69	-1	
4	1	59	1	1	0	2283	570	63	69	-1	
5	1	59	1	1	1	2283	570	63	69	0.000000	陪
5	1	59	1	1	2	2330	566	18	92	67.745796	!
2	1	60	0	0	0	2460	603	117	45	-1	
3	1	60	1	0	0	2460	603	117	45	-1	
4	1	60	1	1	0	2460	603	117	45	-1	
5	1	60	1	1	1	2456	599	29	65	52.744946	-
5	1	60	1	1	2	2484	609	30	39	0.000000	呈
5	1	60	1	1	3	2516	603	34	42	0.000000	立
5	1	60	1	1	4	2549	599	29	65	0.000000	本
2	1	61	0	0	0	2676	588	33	30	-1	
3	1	61	1	0	0	2676	588	33	30	-1	
4	1	61	1	1	0	2676	588	33	30	-1	
5	1	61	1	1	1	2676	588	33	30	0.000000	必
2	1	62	0	0	0	2961	576	69	66	-1	
3	1	62	1	0	0	2961	576	69	66	-1	
4	1	62	1	1	0	2961	576	69	66	-1	
5	1	62	1	1	1	2961	576	69	66	54.378147	t,
2	1	63	0	0	0	3039	624	171	15	-1	
3	1	63	1	0	0	3039	624	171	15	-1	
4	1	63	1	1	0	3039	624	171	15	-1	
5	1	63	1	1	1	3039	624	12	6	6.031197	已
5	1	63	1	1	2	3059	611	12	32	0.000000	語
5	1	63	1	1	3	3083	624	19	6	0.000000	六
5	1	63	1	1	4	3117	624	12	6	0.000000	語
5	1	63	1	1	5	3144	624	12	6	0.000000	語
5	1	63	1	1	6	3173	624	37	15	0.000000	讓
2	1	64	0	0	0	759	681	159	36	-1	
3	1	64	1	0	0	759	681	159	36	-1	
4	1	64	1	1	0	759	681	159	36	-1	
5	1	64	1	1	1	759	687	36	30	0.000000	晶
5	1	64	1	1	2	828	681	12	21	39.463882	和
5	1	64	1	1	3	893	677	9	35	17.086929	『
2	1	65	0	0	0	1401	669	123	63	-1	
3	1	65	1	0	0	1401	669	123	63	-1	
4	1	65	1	1	0	1401	669	123	63	-1	
5	1	65	1	1	1	1401	669	123	63	0.000000	生
2	1	66	0	0	0	1881	651	117	36	-1	
3	1	66	1	0	0	1881	651	117	36	-1	
4	1	66	1	1	0	1881	651	117	36	-1	
5	1	66	1	1	1	1881	651	117	36	0.000000	門
5	1	66	1	1	2	1937	647	33	57	26.223404	電
5	1	66	1	1	3	1969	647	33	57	0.000000	?
2	1	67	0	0	0	1908	705	135	27	-1	
3	1	67	1	0	0	1908	705	135	27	-1	
4	1	67	1	1	0	1908	705	135	27	-1	
5	1	67	1	1	1	1908	705	135	27	0.000000	唱和
5	1	67	1	1	2	2016	701	32	45	0.000000	相
2	1	68	0	0	0	2451	657	252	69	-1	
3	1	68	1	0	0	2451	657	252	69	-1	
4	1	68	1	1	0	2451	657	252	69	-1	
5	1	68	1	1	1	2451	675	181	42	22.332581	er
5	1	68	1	1	2	2634	657	69	69	25.339325	品
2	1	69	0	0	0	120	702	75	36	-1	
3	1	69	1	0	0	120	702	75	36	-1	
4	1	69	1	1	0	120	702	75	36	-1	
5	1	69	1	1	1	120	702	75	36	0.000000	用
2	1	70	0	0	0	642	732	117	42	-1	
3	1	70	1	0	0	642	732	117	42	-1	
4	1	70	1	1	0	642	732	117	42	-1	
5	1	70	1	1	1	642	732	117	42	25.845589	it
5	1	70	1	1	2	739	728	22	56	56.810234	4
2	1	71	0	0	0	1443	738	69	33	-1	
3	1	71	1	0	0	1443	738	69	33	-1	
4	1	71	1	1	0	1443	738	69	33	-1	
5	1	71	1	1	1	1443	747	35	24	22.566864	|
5	1	71	1	1	2	1482	738	30	33	0.000000	蕉
2	1	72	0	0	0	1101	804	273	33	-1	
3	1	72	1	0	0	1101	804	273	33	-1	
4	1	72	1	1	0	1101	804	273	33	-1	
5	1	72	1	1	1	1101	804	159	27	31.799271	人
5	1	72	1	1	2	1296	810	21	27	20.947647	二
5	1	72	1	1	3	1368	807	6	15	18.334877	中
2	1	73	0	0	0	1539	813	99	36	-1	
3	1	73	1	0	0	1539	813	99	36	-1	
4	1	73	1	1	0	1539	813	99	36	-1	
5	1	73	1	1	1	1539	813	99	36	21.687508	加
5	1	73	1	1	2	1584	809	32	56	13.591019	由
5	1	73	1	1	3	1615	809	25	56	19.888916	+
2	1	74	0	0	0	1719	771	132	33	-1	
3	1	74	1	0	0	1719	771	132	33	-1	
4	1	74	1	1	0	1719	771	132	33	-1	
5	1	74	1	1	1	1719	780	63	24	71.105804	上
5	1	74	1	1	2	1812	771	7	30	13.966049	四
5	1	74	1	1	3	1839	771	12	21	0.000000	革
5	1	74	1	1	4	1838	767	15	46	0.000000	,
2	1	75	0	0	0	1722	819	57	36	-1	
3	1	75	1	0	0	1722	819	57	36	-1	
4	1	75	1	1	0	1722	819	57	36	-1	
5	1	75	1	1	1	1722	819	57	36	0.000000	同
2	1	76	0	0	0	2430	783	81	36	-1	
3	1	76	1	0	0	2430	783	81	36	-1	
4	1	76	1	1	0	2430	783	81	36	-1	
5	1	76	1	1	1	2430	783	81	36	41.811127	[生
5	1	76	1	1	2	2493	779	21	54	15.394760	|
2	1	77	0	0	0	2559	720	177	126	-1	
3	1	77	1	0	0	2559	720	177	126	-1	
4	1	77	1	1	0	2559	720	177	126	-1	
5	1	77	1	1	1	2559	720	177	126	50.580681	冊
2	1	78	0	0	0	3138	792	63	42	-1	
3	1	78	1	0	0	3138	792	63	42	-1	
4	1	78	1	1	0	3138	792	63	42	-1	
5	1	78	1	1	1	3138	792	63	42	9.129974	Ti!
5	1	78	1	1	2	3172	787	22	56	0.000000	噶
5	1	78	1	1	3	3193	787	11	56	4.427727	,
2	1	79	0	0	0	1161	828	90	42	-1	
3	1	79	1	0	0	1161	828	90	42	-1	
4	1	79	1	1	0	1161	828	90	42	-1	
5	1	79	1	1	1	1161	828	90	42	8.766907	和,
2	1	80	0	0	0	2019	765	165	102	-1	
3	1	80	1	0	0	2019	765	165	102	-1	
4	1	80	1	1	0	2019	765	165	102	-1	
5	1	80	1	1	1	2019	765	165	102	23.289558	3
2	1	81	0	0	0	3105	858	120	42	-1	
3	1	81	1	0	0	3105	858	120	42	-1	
4	1	81	1	1	0	3105	858	120	42	-1	
5	1	81	1	1	1	3105	858	120	42	17.157272	全
2	1	82	0	0	0	51	918	84	24	-1	
3	1	82	1	0	0	51	918	84	24	-1	
4	1	82	1	1	0	51	918	84	24	-1	
5	1	82	1	1	1	51	918	84	24	69.080116	了
2	1	83	0	0	0	522	930	78	18	-1	
3	1	83	1	0	0	522	930	78	18	-1	
4	1	83	1	1	0	522	930	78	18	-1	
5	1	83	1	1	1	522	939	18	9	16.010895	了
5	1	83	1	1	2	555	930	45	12	0.000000	還
2	1	84	0	0	0	615	864	285	84	-1	
3	1	84	1	0	0	615	864	285	84	-1	
4	1	84	1	1	0	615	864	285	84	-1	
5	1	84	1	1	1	615	927	42	9	83.281769	~
5	1	84	1	1	2	683	930	31	18	19.947823	時
5	1	84	1	1	3	786	864	114	78	0.000000	AM
2	1	85	0	0	0	1074	900	78	51	-1	
3	1	85	1	0	0	1074	900	78	51	-1	
4	1	85	1	1	0	1074	900	78	51	-1	
5	1	85	1	1	1	1074	906	21	12	0.000000	紅
5	1	85	1	1	2	1116	900	36	51	0.000000	地
2	1	86	0	0	0	1374	927	111	48	-1	
3	1	86	1	0	0	1374	927	111	48	-1	
4	1	86	1	1	0	1374	927	111	48	-1	
5	1	86	1	1	1	1374	927	21	48	0.000000	Av
5	1	86	1	1	2	1434	930	51	42	6.855507	全
2	1	87	0	0	0	1443	903	60	36	-1	
3	1	87	1	0	0	1443	903	60	36	-1	
4	1	87	1	1	0	1443	903	60	36	-1	
5	1	87	1	1	1	1443	903	60	36	0.000000	司
5	1	87	1	1	2	1477	899	29	56	0.000000	了
2	1	88	0	0	0	1704	936	72	36	-1	
3	1	88	1	0	0	1704	936	72	36	-1	
4	1	88	1	1	0	1704	936	72	36	-1	
5	1	88	1	1	1	1704	936	18	18	24.829437	表
5	1	88	1	1	2	1728	942	30	21	0.000000	,
5	1	88	1	1	3	1773	957	3	15	0.000000	襄
2	1	89	0	0	0	2424	888	123	39	-1	
3	1	89	1	0	0	2424	888	123	39	-1	
4	1	89	1	1	0	2424	888	123	39	-1	
5	1	89	1	1	1	2424	888	39	39	52.235149	上
5	1	89	1	1	2	2517	921	14	6	41.563702	是
5	1	89	1	1	3	2531	888	16	36	66.474556	」
2	1	90	0	0	0	3	984	42	18	-1	
3	1	90	1	0	0	3	984	42	18	-1	
4	1	90	1	1	0	3	984	42	18	-1	
5	1	90	1	1	1	3	984	42	18	23.839615	和
2	1	91	0	0	0	510	951	276	54	-1	
3	1	91	1	0	0	510	951	276	54	-1	
4	1	91	1	1	0	510	951	276	54	-1	
5	1	91	1	1	1	510	951	276	54	9.361893	1
2	1	92	0	0	0	1407	1008	24	27	-1	
3	1	92	1	0	0	1407	1008	24	27	-1	
4	1	92	1	1	0	1407	1008	24	27	-1	
5	1	92	1	1	1	1407	1017	5	18	74.649200	【
5	1	92	1	1	2	1422	1008	9	21	10.593979	還
2	1	93	0	0	0	1560	948	81	42	-1	
3	1	93	1	0	0	1560	948	81	42	-1	
4	1	93	1	1	0	1560	948	81	42	-1	
5	1	93	1	1	1	1560	963	21	21	0.000000	補
5	1	93	1	1	2	1602	948	28	42	61.364792	關
5	1	93	1	1	3	1629	944	15	56	17.161072	1」
2	1	94	0	0	0	1974	990	78	27	-1	
3	1	94	1	0	0	1974	990	78	27	-1	
4	1	94	1	1	0	1974	990	78	27	-1	
5	1	94	1	1	1	1974	990	78	27	12.016327	2
2	1	95	0	0	0	2304	975	42	33	-1	
3	1	95	1	0	0	2304	975	42	33	-1	
4	1	95	1	1	0	2304	975	42	33	-1	
5	1	95	1	1	1	2304	975	9	33	89.754044	[
5	1	95	1	1	2	2328	981	18	12	0.000000	雇
2	1	96	0	0	0	255	1065	48	12	-1	
3	1	96	1	0	0	255	1065	48	12	-1	
4	1	96	1	1	0	255	1065	48	12	-1	
5	1	96	1	1	1	255	1065	48	12	0.000000	呈
5	1	96	1	1	2	292	1054	15	33	0.000000	1
2	1	97	0	0	0	315	1077	57	12	-1	
3	1	97	1	0	0	315	1077	57	12	-1	
4	1	97	1	1	0	315	1077	57	12	-1	
5	1	97	1	1	1	315	1077	57	12	10.237427	二
2	1	98	0	0	0	672	1020	27	27	-1	
3	1	98	1	0	0	672	1020	27	27	-1	
4	1	98	1	1	0	672	1020	27	27	-1	
5	1	98	1	1	1	672	1020	27	27	13.829811	1
2	1	99	0	0	0	954	918	84	123	-1	
3	1	99	1	0	0	954	918	84	123	-1	
4	1	99	1	1	0	954	918	84	123	-1	
5	1	99	1	1	1	954	918	84	123	0.000000	网
2	1	100	0	0	0	1221	1041	57	27	-1	
3	1	100	1	0	0	1221	1041	57	27	-1	
4	1	100	1	1	0	1221	1041	57	27	-1	
5	1	100	1	1	1	1221	1041	57	27	31.328957	[3
2	1	101	0	0	0	1287	993	63	45	-1	
3	1	101	1	0	0	1287	993	63	45	-1	
4	1	101	1	1	0	1287	993	63	45	-1	
5	1	101	1	1	1	1287	996	9	18	40.532059	其
5	1	101	1	1	2	1312	999	21	39	70.524536	.
5	1	101	1	1	3	1341	993	9	15	0.000000	語
2	1	102	0	0	0	1701	972	84	69	-1	
3	1	102	1	0	0	1701	972	84	69	-1	
4	1	102	1	1	0	1701	972	84	69	-1	
5	1	102	1	1	1	1701	972	84	69	0.000000	冊
2	1	103	0	0	0	2496	1029	75	39	-1	
3	1	103	1	0	0	2496	1029	75	39	-1	
4	1	103	1	1	0	2496	1029	75	39	-1	
5	1	103	1	1	1	2496	1029	75	39	25.957909	上
5	1	103	1	1	2	2534	1025	40	57	2.995636	生
2	1	104	0	0	0	72	1140	105	15	-1	
3	1	104	1	0	0	72	1140	105	15	-1	
4	1	104	1	1	0	72	1140	105	15	-1	
5	1	104	1	1	1	72	1140	27	15	22.164795	人
5	1	104	1	1	2	159	1143	18	12	0.000000	主
2	1	105	0	0	0	513	1053	30	51	-1	
3	1	105	1	0	0	513	1053	30	51	-1	
4	1	105	1	1	0	513	1053	30	51	-1	
5	1	105	1	1	1	513	1053	30	51	0.000000	噴
2	1	106	0	0	0	525	1119	72	24	-1	
3	1	106	1	0	0	525	1119	72	24	-1	
4	1	106	1	1	0	525	1119	72	24	-1	
5	1	106	1	1	1	525	1119	9	21	52.133965	【
2	1	107	0	0	0	837	1026	285	72	-1	
3	1	107	1	0	0	837	1026	285	72	-1	
4	1	107	1	1	0	837	1026	285	72	-1	
5	1	107	1	1	1	837	1026	285	72	0.000000	生
2	1	108	0	0	0	846	1086	96	42	-1	
3	1	108	1	0	0	846	1086	96	42	-1	
4	1	108	1	1	0	846	1086	96	42	-1	
5	1	108	1	1	1	846	1095	35	33	0.000000	呈
5	1	108	1	1	2	885	1086	24	30	0.000000	二
5	1	108	1	1	3	908	1082	34	56	0.000000	3w
2	1	109	0	0	0	1103	1118	103	29	-1	
3	1	109	1	0	0	1103	1118	103	29	-1	
4	1	109	1	1	0	1103	1118	103	29	-1	
5	1	109	1	1	1	1103	1118	15	29	11.135017	和
5	1	109	1	1	2	1117	1122	89	21	0.000000	本
2	1	110	0	0	0	1737	1074	42	27	-1	
3	1	110	1	0	0	1737	1074	42	27	-1	
4	1	110	1	1	0	1737	1074	42	27	-1	
