level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	29	1	0	0	991	577	25	27	-1	
4	1	29	1	1	0	991	577	25	27	-1	
5	1	29	1	1	1	991	577	25	27	36.993034	名
2	1	30	0	0	0	216	637	43	11	-1	
3	1	30	1	0	0	216	637	43	11	-1	
4	1	30	1	1	0	216	637	43	11	-1	
5	1	30	1	1	1	216	637	43	11	22.064987	人
2	1	31	0	0	0	236	674	42	11	-1	
3	1	31	1	0	0	236	674	42	11	-1	
4	1	31	1	1	0	236	674	42	11	-1	
5	1	31	1	1	1	236	674	42	11	0.000000	LU
2	1	32	0	0	0	275	633	169	42	-1	
3	1	32	1	0	0	275	633	169	42	-1	
4	1	32	1	1	0	275	633	169	42	-1	
5	1	32	1	1	1	275	634	38	41	27.526695	和
5	1	32	1	1	2	331	633	64	41	0.000000	二
5	1	32	1	1	3	420	639	24	34	0.000000	寬
2	1	33	0	0	0	266	710	32	11	-1	
3	1	33	1	0	0	266	710	32	11	-1	
4	1	33	1	1	0	266	710	32	11	-1	
5	1	33	1	1	1	266	710	10	11	68.392517	生
5	1	33	1	1	2	285	710	13	10	0.000000	次
2	1	34	0	0	0	285	675	99	36	-1	
3	1	34	1	0	0	285	675	99	36	-1	
4	1	34	1	1	0	285	675	99	36	-1	
5	1	34	1	1	1	285	675	99	36	16.535484	邊區
2	1	35	0	0	0	448	677	67	63	-1	
3	1	35	1	0	0	448	677	67	63	-1	
4	1	35	1	1	0	448	677	67	63	-1	
5	1	35	1	1	1	448	677	67	63	0.000000	人
2	1	36	0	0	0	266	741	182	43	-1	
3	1	36	1	0	0	266	741	182	43	-1	
4	1	36	1	1	0	266	741	182	43	-1	
5	1	36	1	1	1	266	742	44	11	19.844345	還
5	1	36	1	1	2	320	745	50	29	3.658836	生
5	1	36	1	1	3	369	741	33	43	2.523262	全
5	1	36	1	1	4	402	746	46	29	9.705467	三
2	1	37	0	0	0	261	827	38	21	-1	
3	1	37	1	0	0	261	827	38	21	-1	
4	1	37	1	1	0	261	827	38	21	-1	
5	1	37	1	1	1	261	827	38	21	0.000000	罷
2	1	38	0	0	0	719	815	58	58	-1	
3	1	38	1	0	0	719	815	58	58	-1	
4	1	38	1	1	0	719	815	58	58	-1	
5	1	38	1	1	1	719	815	58	58	27.088928	人
2	1	39	0	0	0	927	888	21	10	-1	
3	1	39	1	0	0	927	888	21	10	-1	
4	1	39	1	1	0	927	888	21	10	-1	
5	1	39	1	1	1	927	888	9	10	35.097244	2
5	1	39	1	1	2	938	888	10	10	0.000000	光
2	1	40	0	0	0	561	877	49	37	-1	
3	1	40	1	0	0	561	877	49	37	-1	
4	1	40	1	1	0	561	877	49	37	-1	
5	1	40	1	1	1	561	877	49	37	0.000000	吉
2	1	41	0	0	0	1041	917	34	18	-1	
3	1	41	1	0	0	1041	917	34	18	-1	
4	1	41	1	1	0	1041	917	34	18	-1	
5	1	41	1	1	1	1041	917	34	18	14.355835	語
5	1	41	1	1	2	1063	913	14	32	23.647629	品
2	1	42	0	0	0	177	948	25	21	-1	
3	1	42	1	0	0	177	948	25	21	-1	
4	1	42	1	1	0	177	948	25	21	-1	
5	1	42	1	1	1	177	948	13	21	0.000000	呈
5	1	42	1	1	2	192	953	10	8	0.000000	:
2	1	43	0	0	0	785	928	50	32	-1	
3	1	43	1	0	0	785	928	50	32	-1	
4	1	43	1	1	0	785	928	50	32	-1	
5	1	43	1	1	1	785	928	25	22	12.191505	枯
5	1	43	1	1	2	811	934	24	26	0.000000	人
2	1	44	0	0	0	740	1002	41	31	-1	
3	1	44	1	0	0	740	1002	41	31	-1	
4	1	44	1	1	0	740	1002	41	31	-1	
5	1	44	1	1	1	740	1002	41	31	57.474422	人
2	1	45	0	0	0	828	1000	29	18	-1	
3	1	45	1	0	0	828	1000	29	18	-1	
4	1	45	1	1	0	828	1000	29	18	-1	
5	1	45	1	1	1	828	1000	29	18	10.638161	xN
2	1	46	0	0	0	460	1038	17	13	-1	
3	1	46	1	0	0	460	1038	17	13	-1	
4	1	46	1	1	0	460	1038	17	13	-1	
5	1	46	1	1	1	460	1038	17	13	13.759140	多
2	1	47	0	0	0	445	1057	32	23	-1	
3	1	47	1	0	0	445	1057	32	23	-1	
4	1	47	1	1	0	445	1057	32	23	-1	
5	1	47	1	1	1	445	1057	14	23	78.981651	加
5	1	47	1	1	2	467	1061	10	16	50.402946	了
2	1	48	0	0	0	534	1082	37	50	-1	
3	1	48	1	0	0	534	1082	37	50	-1	
4	1	48	1	1	0	534	1082	37	50	-1	
5	1	48	1	1	1	534	1082	37	50	34.651558	加
2	1	49	0	0	0	675	1118	52	29	-1	
3	1	49	1	0	0	675	1118	52	29	-1	
4	1	49	1	1	0	675	1118	52	29	-1	
5	1	49	1	1	1	675	1122	14	13	26.310928	地
5	1	49	1	1	2	691	1118	36	29	44.132599	和
2	1	50	0	0	0	61	1178	50	12	-1	
3	1	50	1	0	0	61	1178	50	12	-1	
4	1	50	1	1	0	61	1178	50	12	-1	
5	1	50	1	1	1	61	1178	22	12	0.000000	冀
5	1	50	1	1	2	88	1178	13	12	0.000000	憫
5	1	50	1	1	3	101	1174	14	24	50.020145	字
2	1	51	0	0	0	244	1133	61	62	-1	
3	1	51	1	0	0	244	1133	61	62	-1	
4	1	51	1	1	0	244	1133	61	62	-1	
5	1	51	1	1	1	244	1133	61	62	5.512039	加
2	1	52	0	0	0	472	1155	71	62	-1	
3	1	52	1	0	0	472	1155	71	62	-1	
4	1	52	1	1	0	472	1155	71	62	-1	
5	1	52	1	1	1	472	1155	71	62	0.000000	0
2	1	53	0	0	0	686	1211	35	33	-1	
3	1	53	1	0	0	686	1211	35	33	-1	
4	1	53	1	1	0	686	1211	35	33	-1	
5	1	53	1	1	1	686	1211	35	33	89.508720	N
2	1	54	0	0	0	325	1224	57	55	-1	
3	1	54	1	0	0	325	1224	57	55	-1	
4	1	54	1	1	0	325	1224	57	55	-1	
5	1	54	1	1	1	325	1224	57	55	18.942337	人
2	1	55	0	0	0	0	1328	19	10	-1	
3	1	55	1	0	0	0	1328	19	10	-1	
4	1	55	1	1	0	0	1328	19	10	-1	
5	1	55	1	1	1	0	1328	19	10	0.000000	才
2	1	56	0	0	0	0	1313	32	12	-1	
3	1	56	1	0	0	0	1313	32	12	-1	
4	1	56	1	1	0	0	1313	32	12	-1	
5	1	56	1	1	1	0	1313	32	12	0.000000	生
2	1	57	0	0	0	351	1289	126	34	-1	
3	1	57	1	0	0	351	1289	126	34	-1	
4	1	57	1	1	0	351	1289	126	34	-1	
5	1	57	1	1	1	351	1291	25	14	25.940331	7
5	1	57	1	1	2	368	1284	28	29	41.080704	二
5	1	57	1	1	3	403	1290	38	17	61.157459	三
5	1	57	1	1	4	457	1289	20	34	0.000000	包
2	1	58	0	0	0	0	1348	110	31	-1	
3	1	58	1	0	0	0	1348	110	31	-1	
4	1	58	1	1	0	0	1348	110	31	-1	
5	1	58	1	1	1	0	1348	24	26	5.093430	全
5	1	58	1	1	2	34	1360	76	19	12.062210	所
2	1	59	0	0	0	79	1380	32	14	-1	
3	1	59	1	0	0	79	1380	32	14	-1	
4	1	59	1	1	0	79	1380	32	14	-1	
5	1	59	1	1	1	79	1383	9	6	59.956665	0
5	1	59	1	1	2	95	1380	16	14	25.752350	吧
2	1	60	0	0	0	199	1270	137	117	-1	
3	1	60	1	0	0	199	1270	137	117	-1	
4	1	60	1	1	0	199	1270	137	117	-1	
5	1	60	1	1	1	199	1270	137	117	13.122849	生
2	1	61	0	0	0	439	1380	74	30	-1	
3	1	61	1	0	0	439	1380	74	30	-1	
4	1	61	1	1	0	439	1380	74	30	-1	
5	1	61	1	1	1	439	1380	74	30	0.000000	葷
5	1	61	1	1	2	469	1376	24	46	56.838150	還
5	1	61	1	1	3	492	1376	24	46	38.324928	則
2	1	62	0	0	0	326	1367	97	51	-1	
3	1	62	1	0	0	326	1367	97	51	-1	
4	1	62	1	1	0	326	1367	97	51	-1	
5	1	62	1	1	1	326	1392	42	26	40.229225	人
5	1	62	1	1	2	396	1367	27	45	6.468002	和
2	1	63	0	0	0	427	1406	78	30	-1	
3	1	63	1	0	0	427	1406	78	30	-1	
4	1	63	1	1	0	427	1406	78	30	-1	
5	1	63	1	1	1	427	1416	42	13	0.000000	/a
5	1	63	1	1	2	479	1406	26	30	0.000000	當
2	1	64	0	0	0	0	1423	18	62	-1	
3	1	64	1	0	0	0	1423	18	62	-1	
4	1	64	1	1	0	0	1423	18	62	-1	
5	1	64	1	1	1	0	1423	18	62	48.041634	)
2	1	65	0	0	0	124	1362	68	103	-1	
3	1	65	1	0	0	124	1362	68	103	-1	
4	1	65	1	1	0	124	1362	68	103	-1	
5	1	65	1	1	1	124	1362	68	103	0.000000	多
2	1	66	0	0	0	310	1444	35	13	-1	
3	1	66	1	0	0	310	1444	35	13	-1	
4	1	66	1	1	0	310	1444	35	13	-1	
5	1	66	1	1	1	310	1444	35	13	0.000000	2
2	1	67	0	0	0	851	1321	151	132	-1	
3	1	67	1	0	0	851	1321	151	132	-1	
4	1	67	1	1	0	851	1321	151	132	-1	
5	1	67	1	1	1	851	1321	151	132	0.000000	和
