level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	29	1	1	1	3041	101	55	12	15.497215	7
2	1	30	0	0	0	546	137	121	18	-1	
3	1	30	1	0	0	546	137	121	18	-1	
4	1	30	1	1	0	546	137	121	18	-1	
5	1	30	1	1	1	546	137	121	18	31.144287	/(116
2	1	31	0	0	0	1326	128	84	12	-1	
3	1	31	1	0	0	1326	128	84	12	-1	
4	1	31	1	1	0	1326	128	84	12	-1	
5	1	31	1	1	1	1326	128	84	12	49.404175	(tt(
5	1	31	1	1	2	1387	119	10	28	50.634533	上
5	1	31	1	1	3	1396	119	17	28	40.670780	kh
2	1	32	0	0	0	1983	97	178	67	-1	
3	1	32	1	0	0	1983	97	178	67	-1	
4	1	32	1	1	0	1983	97	178	67	-1	
5	1	32	1	1	1	1983	97	55	57	35.414436	人
5	1	32	1	1	2	2043	115	118	49	0.000000	N
2	1	33	0	0	0	3168	114	48	22	-1	
3	1	33	1	0	0	3168	114	48	22	-1	
4	1	33	1	1	0	3168	114	48	22	-1	
5	1	33	1	1	1	3168	114	48	22	73.618645	hi
2	1	34	0	0	0	3219	134	21	25	-1	
3	1	34	1	0	0	3219	134	21	25	-1	
4	1	34	1	1	0	3219	134	21	25	-1	
5	1	34	1	1	1	3219	134	21	25	0.000000	)
2	1	35	0	0	0	978	167	14	23	-1	
3	1	35	1	0	0	978	167	14	23	-1	
4	1	35	1	1	0	978	167	14	23	-1	
5	1	35	1	1	1	978	167	14	23	78.436844	6
2	1	36	0	0	0	2202	132	103	36	-1	
3	1	36	1	0	0	2202	132	103	36	-1	
4	1	36	1	1	0	2202	132	103	36	-1	
5	1	36	1	1	1	2202	132	103	36	59.442917	2
2	1	37	0	0	0	3159	180	71	14	-1	
3	1	37	1	0	0	3159	180	71	14	-1	
4	1	37	1	1	0	3159	180	71	14	-1	
5	1	37	1	1	1	3159	180	71	14	54.467659	094
2	1	38	0	0	0	806	182	63	34	-1	
3	1	38	1	0	0	806	182	63	34	-1	
4	1	38	1	1	0	806	182	63	34	-1	
5	1	38	1	1	1	806	182	63	34	27.615784	》
5	1	38	1	1	2	838	178	32	54	8.197388	己
2	1	39	0	0	0	1367	141	59	78	-1	
3	1	39	1	0	0	1367	141	59	78	-1	
4	1	39	1	1	0	1367	141	59	78	-1	
5	1	39	1	1	1	1367	141	59	78	0.000000	玉
2	1	40	0	0	0	1777	151	53	41	-1	
3	1	40	1	0	0	1777	151	53	41	-1	
4	1	40	1	1	0	1777	151	53	41	-1	
5	1	40	1	1	1	1777	151	17	22	42.993984	w
5	1	40	1	1	2	1803	189	27	3	33.476845	0
2	1	41	0	0	0	714	246	120	9	-1	
3	1	41	1	0	0	714	246	120	9	-1	
4	1	41	1	1	0	714	246	120	9	-1	
5	1	41	1	1	1	714	246	120	9	50.749317	LU
2	1	42	0	0	0	966	194	20	34	-1	
3	1	42	1	0	0	966	194	20	34	-1	
4	1	42	1	1	0	966	194	20	34	-1	
5	1	42	1	1	1	966	194	20	34	0.000000	:
2	1	43	0	0	0	2556	233	32	21	-1	
3	1	43	1	0	0	2556	233	32	21	-1	
4	1	43	1	1	0	2556	233	32	21	-1	
5	1	43	1	1	1	2556	233	32	21	0.000000	W
2	1	44	0	0	0	2586	161	118	76	-1	
3	1	44	1	0	0	2586	161	118	76	-1	
4	1	44	1	1	0	2586	161	118	76	-1	
5	1	44	1	1	1	2586	161	118	76	35.457031	4
2	1	45	0	0	0	3221	198	19	42	-1	
3	1	45	1	0	0	3221	198	19	42	-1	
4	1	45	1	1	0	3221	198	19	42	-1	
5	1	45	1	1	1	3221	198	19	42	0.000000	2
2	1	46	0	0	0	2228	186	205	75	-1	
3	1	46	1	0	0	2228	186	205	75	-1	
4	1	46	1	1	0	2228	186	205	75	-1	
5	1	46	1	1	1	2228	186	32	75	0.000000	手
5	1	46	1	1	2	2327	198	105	48	83.114861	go
2	1	47	0	0	0	3111	251	79	20	-1	
3	1	47	1	0	0	3111	251	79	20	-1	
4	1	47	1	1	0	3111	251	79	20	-1	
5	1	47	1	1	1	3111	251	79	20	7.859039	生)
